UID No,Manufacturer,Engine Identification,Combustor Description,Eng Type,B/P Ratio,Pressure Ratio,Rated Thrust (kN),Fuel Flow T/O (kg/sec),Fuel Flow C/O (kg/sec),Fuel Flow App (kg/sec),Fuel Flow Idle (kg/sec),Fuel LTO Cycle (kg)  ,Fuel Heat of Combustion (MJ/kg),Fuel Hydrogen Content (% mass),Fuel Aromatics Content (% vol),nvPM EImass T/O (mg/kg),nvPM EImass C/O (mg/kg),nvPM EImass App (mg/kg),nvPM EImass Idle (mg/kg),nvPM EImass Max (mg/kg),nvPM EInum T/O (#/kg),nvPM EInum C/O (#/kg),nvPM EInum App (#/kg),nvPM EInum Idle (#/kg),nvPM EInum Max (#/kg),nvPM EImass_SL T/O (mg/kg),nvPM EImass_SL C/O (mg/kg),nvPM EImass_SL App (mg/kg),nvPM EImass_SL Idle (mg/kg),nvPM EInum_SL T/O (#/kg),nvPM EInum_SL C/O (#/kg),nvPM EInum_SL App (#/kg),nvPM EInum_SL Idle (#/kg),Ambient Baro Min (kPa),Ambient Baro Max (kPa),Ambient Temp Min (K),Ambient Temp Max (K)
01P18PW156,Pratt & Whitney,PW1133GA-JM,"TALON X, Block-C",TF,11.58143044,38.07,147.28,1.023,0.839,0.278,0.099,374.874,43.27,13.84,15.3,93.34573051,70.78678544,6.915058977,7.040626503,93.34573051,708000000000000.0,957000000000000.0,425000000000000.0,665000000000000.0,964000000000000.0,109.7225116,87.87930322,9.784827603,14.41001937,1770000000000000.0,3580000000000000.0,3360000000000000.0,6590000000000000.0,100.78,103.02,266.7,277.2
01P18PW157,Pratt & Whitney,PW1133G-JM,"TALON X, Block-C",TF,11.58143044,38.07,147.28,1.023,0.839,0.278,0.099,374.874,43.27,13.84,15.3,93.34573051,70.78678544,6.915058977,7.040626503,93.34573051,708000000000000.0,957000000000000.0,425000000000000.0,665000000000000.0,964000000000000.0,109.7225116,87.87930322,9.784827603,14.41001937,1770000000000000.0,3580000000000000.0,3360000000000000.0,6590000000000000.0,100.78,103.02,266.7,277.2
01P22PW158,Pratt & Whitney,PW1122G-JM,"TALON X, Block-D",TF,12.7211485,28.77668164,107.824385,0.71,0.6,0.21,0.08,284.22,43.3182,13.888,16.51,23.68176142,14.83862107,0.230826868,3.858474225,23.68176142,411000000000000.0,314000000000000.0,32800000000000.0,464000000000000.0,464000000000000.0,30.08104997,19.64870852,0.554015461,8.663362156,1580000000000000.0,1510000000000000.0,436000000000000.0,6410000000000000.0,101.486,102.22,279.62,300.8
01P22PW159,Pratt & Whitney,PW1124G1-JM,"TALON X, Block-D",TF,12.7211485,28.77668164,107.824385,0.71,0.6,0.21,0.08,284.22,43.3182,13.888,16.51,23.68176142,14.83862107,0.230826868,3.858474225,23.68176142,411000000000000.0,314000000000000.0,32800000000000.0,464000000000000.0,464000000000000.0,30.08104997,19.64870852,0.554015461,8.663362156,1580000000000000.0,1510000000000000.0,436000000000000.0,6410000000000000.0,101.486,102.22,279.62,300.8
01P22PW160,Pratt & Whitney,PW1124G-JM,"TALON X, Block-D",TF,12.7211485,28.77668164,107.824385,0.71,0.6,0.21,0.08,284.22,43.3182,13.888,16.51,23.68176142,14.83862107,0.230826868,3.858474225,23.68176142,411000000000000.0,314000000000000.0,32800000000000.0,464000000000000.0,464000000000000.0,30.08104997,19.64870852,0.554015461,8.663362156,1580000000000000.0,1510000000000000.0,436000000000000.0,6410000000000000.0,101.486,102.22,279.62,300.8
01P22PW161,Pratt & Whitney,PW1127G1-JM,"TALON X, Block-D",TF,12.280546,31.65753116,120.435034,0.8,0.67,0.232,0.08,302.52,43.3182,13.888,16.51,29.18474595,20.40897914,0.235896214,3.476418371,29.18474595,410000000000000.0,389000000000000.0,31000000000000.0,418000000000000.0,419000000000000.0,36.28235539,26.2980373,0.556650927,7.790166716,1450000000000000.0,1600000000000000.0,385000000000000.0,5780000000000000.0,101.486,102.22,279.62,300.8
01P22PW162,Pratt & Whitney,PW1127GA-JM,"TALON X, Block-D",TF,12.280546,31.65753116,120.435034,0.8,0.67,0.232,0.08,302.52,43.3182,13.888,16.51,29.18474595,20.40897914,0.235896214,3.476418371,29.18474595,410000000000000.0,389000000000000.0,31000000000000.0,418000000000000.0,419000000000000.0,36.28235539,26.2980373,0.556650927,7.790166716,1450000000000000.0,1600000000000000.0,385000000000000.0,5780000000000000.0,101.486,102.22,279.62,300.8
01P22PW163,Pratt & Whitney,PW1127G-JM,"TALON X, Block-D",TF,12.280546,31.65753116,120.435034,0.8,0.67,0.232,0.08,302.52,43.3182,13.888,16.51,29.18474595,20.40897914,0.235896214,3.476418371,29.18474595,410000000000000.0,389000000000000.0,31000000000000.0,418000000000000.0,419000000000000.0,36.28235539,26.2980373,0.556650927,7.790166716,1450000000000000.0,1600000000000000.0,385000000000000.0,5780000000000000.0,101.486,102.22,279.62,300.8
01P22PW164,Pratt & Whitney,PW1129G-JM,"TALON X, Block-D",TF,12.00300026,34.02452385,130.08,0.88,0.73,0.2545,0.0795,318.42,43.3182,13.888,16.51,32.7477037,24.99077442,0.273430447,3.188988848,32.7477037,378000000000000.0,420000000000000.0,32500000000000.0,384000000000000.0,422000000000000.0,40.07033628,31.62151175,0.624697145,7.135445104,1260000000000000.0,1580000000000000.0,378000000000000.0,5310000000000000.0,101.486,102.22,279.62,300.8
01P22PW165,Pratt & Whitney,PW1130G-JM,"TALON X, Block-D",TF,11.58143,38.06983128,147.2799253,1.023,0.839,0.278,0.099,374.874,43.3182,13.888,16.51,37.69829777,31.3850817,0.403684144,2.699376792,37.69829777,312000000000000.0,401000000000000.0,40700000000000.0,325000000000000.0,425000000000000.0,44.89306945,38.71285931,0.86654626,6.024876851,872000000000000.0,1380000000000000.0,430000000000000.0,4510000000000000.0,101.486,102.22,279.62,300.8
01P22PW166,Pratt & Whitney,PW1133GA-JM,"TALON X, Block-D",TF,11.58143,38.06983128,147.2799253,1.023,0.839,0.278,0.099,374.874,43.3182,13.888,16.51,37.69829777,31.3850817,0.403684144,2.699376792,37.69829777,312000000000000.0,401000000000000.0,40700000000000.0,325000000000000.0,425000000000000.0,44.89306945,38.71285931,0.86654626,6.024876851,872000000000000.0,1380000000000000.0,430000000000000.0,4510000000000000.0,101.486,102.22,279.62,300.8
01P22PW167,Pratt & Whitney,PW1133G-JM,"TALON X, Block-D",TF,11.58143,38.06983128,147.2799253,1.023,0.839,0.278,0.099,374.874,43.3182,13.888,16.51,37.69829777,31.3850817,0.403684144,2.699376792,37.69829777,312000000000000.0,401000000000000.0,40700000000000.0,325000000000000.0,425000000000000.0,44.89306945,38.71285931,0.86654626,6.024876851,872000000000000.0,1380000000000000.0,430000000000000.0,4510000000000000.0,101.486,102.22,279.62,300.8
01P22PW168,Pratt & Whitney,PW1215G,"TALON X, Block-C",TF,8.6,29.36,67.662,0.551427622,0.461314552,0.166323931,0.064576827,224.7110746,43.14,13.78,18.35,19.3562613,12.47366677,0.221103496,0.993966983,19.3562613,287000000000000.0,290000000000000.0,26800000000000.0,140000000000000.0,303000000000000.0,24.23776144,16.56056085,0.383638255,2.066668557,1010000000000000.0,1190000000000000.0,195000000000000.0,1060000000000000.0,101.15,102.56,276.5,293.2
01P22PW169,Pratt & Whitney,PW1217G,"TALON X, Block-C",TF,8.33,32.7,75.722,0.633582936,0.52394042,0.183587292,0.069213105,247.8040132,43.14,13.78,18.35,23.01238286,17.76686919,0.173257317,0.790819694,23.01238286,235000000000000.0,297000000000000.0,20700000000000.0,121000000000000.0,302000000000000.0,27.76748744,22.56749781,0.286786755,1.691833522,733000000000000.0,1090000000000000.0,150000000000000.0,934000000000000.0,101.15,102.56,276.5,293.2
01P22PW170,Pratt & Whitney,PW1428GH-JM,"TALON X, Block-C",TF,12.11,33.32,132.38,0.87,0.72,0.25,0.09,331.98,43.27,13.84,15.3,80.56252628,49.11890415,6.828468155,8.207279433,80.56252628,899000000000000.0,865000000000000.0,401000000000000.0,755000000000000.0,962000000000000.0,97.95097063,63.12957847,9.808782372,16.59992809,2980000000000000.0,3570000000000000.0,3150000000000000.0,7440000000000000.0,100.78,103.02,266.7,277.2
01P22PW171,Pratt & Whitney,PW1428GA-JM,"TALON X, Block-C",TF,12.11,33.32,132.38,0.87,0.72,0.25,0.09,331.98,43.27,13.84,15.3,80.56252628,49.11890415,6.828468155,8.207279433,80.56252628,899000000000000.0,865000000000000.0,401000000000000.0,755000000000000.0,962000000000000.0,97.95097063,63.12957847,9.808782372,16.59992809,2980000000000000.0,3570000000000000.0,3150000000000000.0,7440000000000000.0,100.78,103.02,266.7,277.2
01P22PW172,Pratt & Whitney,PW1428G-JM,"TALON X, Block-C",TF,12.11,33.32,132.38,0.87,0.72,0.25,0.09,331.98,43.27,13.84,15.3,80.56252628,49.11890415,6.828468155,8.207279433,80.56252628,899000000000000.0,865000000000000.0,401000000000000.0,755000000000000.0,962000000000000.0,97.95097063,63.12957847,9.808782372,16.59992809,2980000000000000.0,3570000000000000.0,3150000000000000.0,7440000000000000.0,100.78,103.02,266.7,277.2
01P22PW173,Pratt & Whitney,PW1431GH-JM,"TALON X, Block-C",TF,11.88,35.59,140.43,0.95,0.78,0.27,0.09,348.06,43.27,13.84,15.3,88.96906414,61.13290525,6.929341844,7.55198919,88.96906414,780000000000000.0,942000000000000.0,417000000000000.0,705000000000000.0,962000000000000.0,105.8244189,77.14100237,9.870488946,15.3737578,2100000000000000.0,3740000000000000.0,3280000000000000.0,6960000000000000.0,100.78,103.02,266.7,277.2
01P22PW174,Pratt & Whitney,PW1431GA-JM,"TALON X, Block-C",TF,11.88,35.59,140.43,0.95,0.78,0.27,0.09,348.06,43.27,13.84,15.3,88.96906414,61.13290525,6.929341844,7.55198919,88.96906414,780000000000000.0,942000000000000.0,417000000000000.0,705000000000000.0,962000000000000.0,105.8244189,77.14100237,9.870488946,15.3737578,2100000000000000.0,3740000000000000.0,3280000000000000.0,6960000000000000.0,100.78,103.02,266.7,277.2
01P22PW175,Pratt & Whitney,PW1431G-JM,"TALON X, Block-C",TF,11.88,35.59,140.43,0.95,0.78,0.27,0.09,348.06,43.27,13.84,15.3,88.96906414,61.13290525,6.929341844,7.55198919,88.96906414,780000000000000.0,942000000000000.0,417000000000000.0,705000000000000.0,962000000000000.0,105.8244189,77.14100237,9.870488946,15.3737578,2100000000000000.0,3740000000000000.0,3280000000000000.0,6960000000000000.0,100.78,103.02,266.7,277.2
01P22PW176,Pratt & Whitney,PW1428GH-JM,"TALON X, Block-D",TF,12.10196686,33.32,132.3829011,0.87,0.72,0.25,0.09,331.98,43.3182,13.888,16.51,32.42501175,24.46203049,0.274937094,3.125373019,32.42501175,384000000000000.0,419000000000000.0,32600000000000.0,376000000000000.0,422000000000000.0,39.75583854,30.9594708,0.594078647,6.823231087,1190000000000000.0,1450000000000000.0,302000000000000.0,3720000000000000.0,101.486,102.22,279.62,300.8
01P22PW177,Pratt & Whitney,PW1428GA-JM,"TALON X, Block-D",TF,12.10196686,33.32,132.3829011,0.87,0.72,0.25,0.09,331.98,43.3182,13.888,16.51,32.42501175,24.46203049,0.274937094,3.125373019,32.42501175,384000000000000.0,419000000000000.0,32600000000000.0,376000000000000.0,422000000000000.0,39.75583854,30.9594708,0.594078647,6.823231087,1190000000000000.0,1450000000000000.0,302000000000000.0,3720000000000000.0,101.486,102.22,279.62,300.8
01P22PW178,Pratt & Whitney,PW1428G-JM,"TALON X, Block-D",TF,12.10196686,33.32,132.3829011,0.87,0.72,0.25,0.09,331.98,43.3182,13.888,16.51,32.42501175,24.46203049,0.274937094,3.125373019,32.42501175,384000000000000.0,419000000000000.0,32600000000000.0,376000000000000.0,422000000000000.0,39.75583854,30.9594708,0.594078647,6.823231087,1190000000000000.0,1450000000000000.0,302000000000000.0,3720000000000000.0,101.486,102.22,279.62,300.8
01P22PW179,Pratt & Whitney,PW1431GH-JM,"TALON X, Block-D",TF,11.86459923,35.59,140.4385926,0.95,0.78,0.27,0.09,348.06,43.3182,13.888,16.51,35.42727586,28.47144838,0.340128758,2.844453896,35.42727586,345000000000000.0,420000000000000.0,36500000000000.0,343000000000000.0,424000000000000.0,42.81473207,35.50860959,0.704750358,6.210148478,996000000000000.0,1380000000000000.0,318000000000000.0,3400000000000000.0,101.486,102.22,279.62,300.8
01P22PW180,Pratt & Whitney,PW1431GA-JM,"TALON X, Block-D",TF,11.86459923,35.59,140.4385926,0.95,0.78,0.27,0.09,348.06,43.3182,13.888,16.51,35.42727586,28.47144838,0.340128758,2.844453896,35.42727586,345000000000000.0,420000000000000.0,36500000000000.0,343000000000000.0,424000000000000.0,42.81473207,35.50860959,0.704750358,6.210148478,996000000000000.0,1380000000000000.0,318000000000000.0,3400000000000000.0,101.486,102.22,279.62,300.8
01P22PW181,Pratt & Whitney,PW1431G-JM,"TALON X, Block-D",TF,11.86459923,35.59,140.4385926,0.95,0.78,0.27,0.09,348.06,43.3182,13.888,16.51,35.42727586,28.47144838,0.340128758,2.844453896,35.42727586,345000000000000.0,420000000000000.0,36500000000000.0,343000000000000.0,424000000000000.0,42.81473207,35.50860959,0.704750358,6.210148478,996000000000000.0,1380000000000000.0,318000000000000.0,3400000000000000.0,101.486,102.22,279.62,300.8
01P20PW182,Pratt & Whitney,PW1525G,"TALON X, Block-C",TF,11.05,38.67,108.53,0.7879,0.6489,0.2286,0.076,292.1706,43.21,13.975,18.1,12.9,8.05,0.218,0.522,12.9,188000000000000.0,190000000000000.0,13700000000000.0,71000000000000.0,202000000000000.0,16.191153,10.94987967,0.210173615,0.69088507,699000000000000.0,900000000000000.0,59200000000000.0,607000000000000.0,101.97,103.29,272.0,278.1
01P20PW183,Pratt & Whitney,PW1524G,"TALON X, Block-C",TF,11.05,38.67,108.53,0.7879,0.6489,0.2286,0.076,292.1706,43.21,13.975,18.1,12.9,8.05,0.218,0.522,12.9,188000000000000.0,190000000000000.0,13700000000000.0,71000000000000.0,202000000000000.0,16.191153,10.94987967,0.210173615,0.69088507,699000000000000.0,900000000000000.0,59200000000000.0,607000000000000.0,101.97,103.29,272.0,278.1
01P20PW184,Pratt & Whitney,PW1521G,"TALON X, Block-C",TF,11.37,35.11,97.72,0.6949,0.5755,0.2078,0.0707,265.3158,43.21,13.975,18.1,9.801856736,4.814401305,0.185283432,0.638870291,9.801856736,194000000000000.0,163000000000000.0,15700000000000.0,80300000000000.0,194000000000000.0,12.94346216,6.969231663,0.206711848,0.796881317,853000000000000.0,973000000000000.0,62600000000000.0,689000000000000.0,101.97,103.29,272.0,278.1
01P20PW185,Pratt & Whitney,PW1521GA,"TALON X, Block-C",TF,11.37,35.11,97.72,0.6949,0.5755,0.2078,0.0707,265.3158,43.21,13.975,18.1,9.801856736,4.814401305,0.185283432,0.638870291,9.801856736,194000000000000.0,163000000000000.0,15700000000000.0,80300000000000.0,194000000000000.0,12.94346216,6.969231663,0.206711848,0.796881317,853000000000000.0,973000000000000.0,62600000000000.0,689000000000000.0,101.97,103.29,272.0,278.1
01P20PW186,Pratt & Whitney,PW1519G,"TALON X, Block-C",TF,11.64,32.28,87.96,0.6227,0.5204,0.1911,0.06726,245.6358,43.21,13.975,18.1,6.291463573,2.536074847,0.135814194,0.758105758,6.291463573,177000000000000.0,118000000000000.0,18200000000000.0,104000000000000.0,177000000000000.0,8.782869685,3.994769945,0.193155117,0.904539535,899000000000000.0,773000000000000.0,86600000000000.0,842000000000000.0,101.97,103.29,272.0,278.1
01P20PW187,Pratt & Whitney,PW1919G,"TALON X, Block-C",TF,11.6,33.3,92.79,0.6498,0.5402,0.1966,0.0679,251.7330168,43.21,13.975,18.1,8.060577247,3.58264516,0.168605807,0.761382784,8.060577247,187000000000000.0,140000000000000.0,16900000000000.0,90100000000000.0,187000000000000.0,10.91309685,5.375078022,0.201399678,0.849937693,876000000000000.0,834000000000000.0,79000000000000.0,787000000000000.0,101.97,103.29,272.0,278.1
01P20PW188,Pratt & Whitney,PW1921G,"TALON X, Block-C",TF,11.4,35.76,100.307372,0.7145,0.5899,0.2112,0.0717,270.3852714,43.21,13.975,18.1,10.72718927,5.574405366,0.208602957,0.660428444,10.72718927,199000000000000.0,175000000000000.0,15000000000000.0,78100000000000.0,199000000000000.0,14.00353332,7.908465892,0.208556745,0.7705316,823000000000000.0,925000000000000.0,67200000000000.0,701000000000000.0,101.97,103.29,272.0,278.1
01P20PW189,Pratt & Whitney,PW1922G,"TALON X, Block-C",TF,11.2,37.7,105.934371,0.7646,0.6305,0.2224,0.0745,284.9329086,43.21,13.975,18.1,12.3906,7.2769,0.2296,0.5905,12.3906,194000000000000.0,187000000000000.0,14000000000000.0,73300000000000.0,202000000000000.0,15.7562,10.0045,0.2127,0.7153,745000000000000.0,918000000000000.0,60700000000000.0,637000000000000.0,101.97,103.29,272.0,278.1
01P20PW190,Pratt & Whitney,PW1923G-A,"TALON X, Block-C",TF,11.2,37.7,105.934371,0.7646,0.6305,0.2224,0.0745,284.9329086,43.21,13.975,18.1,12.3906,7.2769,0.2296,0.5905,12.3906,194000000000000.0,187000000000000.0,14000000000000.0,73300000000000.0,202000000000000.0,15.7562,10.0045,0.2127,0.7153,745000000000000.0,918000000000000.0,60700000000000.0,637000000000000.0,101.97,103.29,272.0,278.1
01P20PW191,Pratt & Whitney,PW1923G,"TALON X, Block-C",TF,11.2,37.7,105.934371,0.7646,0.6305,0.2224,0.0745,284.9329086,43.21,13.975,18.1,12.3906,7.2769,0.2296,0.5905,12.3906,194000000000000.0,187000000000000.0,14000000000000.0,73300000000000.0,202000000000000.0,15.7562,10.0045,0.2127,0.7153,745000000000000.0,918000000000000.0,60700000000000.0,637000000000000.0,101.97,103.29,272.0,278.1
01P11PJ003,PowerJet S.A.,SaM146-1S17,,MTF,4.44,21.84,69.2,0.791,0.653,0.228,0.097,326.0,43.1,13.77,17.87,163.0,109.0,2.57,1.74,163.0,1130000000000000.0,1080000000000000.0,122000000000000.0,57100000000000.0,1150000000000000.0,191.0,132.0,4.09,2.52,2920000000000000.0,3150000000000000.0,728000000000000.0,285000000000000.0,99.3,100.4,286.4,299.2
01P11PJ004,PowerJet S.A.,SaM146-1S18,,MTF,4.38,22.8,72.7,0.841,0.691,0.238,0.1,339.0,43.1,13.77,17.87,166.0,124.0,2.68,1.65,166.0,1030000000000000.0,1090000000000000.0,130000000000000.0,52300000000000.0,1110000000000000.0,193.0,149.0,4.29,2.38,2580000000000000.0,3050000000000000.0,785000000000000.0,256000000000000.0,99.3,100.4,286.4,299.2
01P10IA019,International Aero Engines,V2522-A5,Floatwall,MTF,4.9,25.7,102.5,0.971418222,0.814906778,0.309693864,0.129555812,424.8008545,43.22,13.83,16.6,279.1137231,372.0247396,211.4279192,77.75083325,448.8712266,1250000000000000.0,1570000000000000.0,2240000000000000.0,1670000000000000.0,2870000000000000.0,316.522067,420.7743729,256.2993847,103.2660186,2970000000000000.0,3710000000000000.0,7180000000000000.0,7160000000000000.0,100.89,101.62,275.8,278.2
01P10IA020,International Aero Engines,V2524-A5,Floatwall,MTF,4.8,27.0,108.9,1.04,0.867,0.326,0.133,443.844,43.22,13.83,16.6,239.2890122,340.22943,235.4485758,72.94054072,448.7107136,1100000000000000.0,1440000000000000.0,2370000000000000.0,1610000000000000.0,2870000000000000.0,271.7689101,384.8450851,283.9402293,97.30546303,2640000000000000.0,3390000000000000.0,7410000000000000.0,6970000000000000.0,100.89,101.62,275.8,278.2
01P10IA021,International Aero Engines,V2527-A5,Floatwall,MTF,4.8,27.1,110.3,1.049,0.873,0.328,0.134,447.054,43.22,13.83,16.6,230.6808641,333.0141631,240.7689466,71.94211703,448.7856741,1060000000000000.0,1420000000000000.0,2400000000000000.0,1590000000000000.0,2870000000000000.0,262.0180973,376.7525306,290.0454067,96.06767896,2560000000000000.0,3340000000000000.0,7450000000000000.0,6930000000000000.0,100.89,101.62,275.8,278.2
01P10IA022,International Aero Engines,V2527-A5E,Floatwall,MTF,4.8,27.1,110.3,1.049,0.873,0.328,0.134,447.054,43.22,13.83,16.6,230.6808641,333.0141631,240.7689466,71.94211703,448.7856741,1060000000000000.0,1420000000000000.0,2400000000000000.0,1590000000000000.0,2870000000000000.0,262.0180973,376.7525306,290.0454067,96.06767896,2560000000000000.0,3340000000000000.0,7450000000000000.0,6930000000000000.0,100.89,101.62,275.8,278.2
01P10IA023,International Aero Engines,V2527-A5M,Floatwall,MTF,4.8,27.1,110.3,1.049,0.873,0.328,0.134,447.054,43.22,13.83,16.6,230.6808641,333.0141631,240.7689466,71.94211703,448.7856741,1060000000000000.0,1420000000000000.0,2400000000000000.0,1590000000000000.0,2870000000000000.0,262.0180973,376.7525306,290.0454067,96.06767896,2560000000000000.0,3340000000000000.0,7450000000000000.0,6930000000000000.0,100.89,101.62,275.8,278.2
01P10IA024,International Aero Engines,V2530-A5,Floatwall,MTF,4.6,32.0,133.0,1.314438805,1.070859775,0.384946395,0.144651446,514.6033112,43.22,13.83,16.6,114.1180318,215.4318952,320.5233197,59.22484659,450.2573268,339000000000000.0,991000000000000.0,2730000000000000.0,1420000000000000.0,2870000000000000.0,126.9279601,244.6434546,380.5993535,80.25515326,726000000000000.0,2380000000000000.0,7970000000000000.0,6370000000000000.0,100.89,101.62,275.8,278.2
01P10IA025,International Aero Engines,V2533-A5,Floatwall,MTF,4.5,33.7,140.6,1.43325469,1.142302156,0.4046064,0.146995995,537.3998697,43.22,13.83,16.6,96.74543402,178.4593701,343.9309743,56.24751537,450.6436162,507000000000000.0,771000000000000.0,2800000000000000.0,1380000000000000.0,2880000000000000.0,110.4164503,201.9522221,406.7420717,76.52709266,1230000000000000.0,1830000000000000.0,8030000000000000.0,6220000000000000.0,100.89,101.62,275.8,278.2
01P14IA026,International Aero Engines,V2531-E5,Floatwall,MTF,4.53,32.29,134.77,1.329005974,1.079024461,0.391451043,0.143950516,516.7605351,43.22,13.83,16.6,108.3262696,206.5187975,326.2030159,58.46995776,450.352093,330000000000000.0,943000000000000.0,2750000000000000.0,1410000000000000.0,2870000000000000.0,120.5622505,234.4265108,386.9647867,79.31161521,710000000000000.0,2260000000000000.0,7990000000000000.0,6340000000000000.0,100.89,101.62,275.8,278.2
01P14HN011,Honeywell,AS907-2-1A (HTF7350),SABER-1,MTF,4.2,22.88,33.0,0.373,0.309,0.107,0.048,157.6,43.05,13.66,16.7,280.7,295.2,6.6,10.5,300.9,1270000000000000.0,1990000000000000.0,296000000000000.0,567000000000000.0,2180000000000000.0,331.7,348.9,11.0,19.0,3580000000000000.0,5740000000000000.0,2280000000000000.0,5030000000000000.0,96.6,97.5,289.0,300.0
01P11HN012,Honeywell,AS907-2-1G (HTF7250G),SABER-1,MTF,4.2,22.58,32.86,0.372,0.308,0.107,0.049,159.0,43.05,13.66,16.7,289.7,290.3,6.5,9.9,301.1,1410000000000000.0,2050000000000000.0,295000000000000.0,538000000000000.0,2180000000000000.0,342.2,343.8,11.0,18.0,3990000000000000.0,5980000000000000.0,2280000000000000.0,4760000000000000.0,96.6,97.5,289.0,300.0
01P18HN013,Honeywell,AS907-2-1S (HTF7700L),SABER-1,MTF,4.2,23.29,34.03,0.386,0.319,0.109,0.048,159.0,43.05,13.66,16.7,279.3,299.1,7.7,9.8,299.6,1040000000000000.0,1840000000000000.0,325000000000000.0,532000000000000.0,2170000000000000.0,329.5,352.9,12.8,17.8,2900000000000000.0,5260000000000000.0,2460000000000000.0,4710000000000000.0,96.6,97.5,289.0,300.0
01P14HN014,Honeywell,AS907-3-1E-A1 (HTF7500E),SABER-1,MTF,4.2,21.05,29.4,0.32,0.267,0.097,0.048,147.0,43.05,13.66,16.7,304.3,255.6,4.8,11.4,304.3,1940000000000000.0,2200000000000000.0,247000000000000.0,616000000000000.0,2200000000000000.0,359.1,308.2,8.2,20.7,5550000000000000.0,6980000000000000.0,1970000000000000.0,5470000000000000.0,96.6,97.5,289.0,300.0
01P14HN015,Honeywell,AS907-3-1E-A2 (HTF7500E),SABER-1,MTF,4.2,22.3,31.61,0.349,0.289,0.102,0.049,154.0,43.05,13.66,16.7,300.0,280.6,6.1,9.9,302.8,1620000000000000.0,2130000000000000.0,285000000000000.0,539000000000000.0,2190000000000000.0,354.0,333.9,10.3,18.0,4580000000000000.0,6360000000000000.0,2210000000000000.0,4770000000000000.0,96.6,97.5,289.0,300.0
01P14HN016,Honeywell,AS907-3-1E-A3 (HTF7500E),SABER-1,MTF,4.2,23.57,33.83,0.378,0.312,0.108,0.05,161.0,43.05,13.66,16.7,278.5,295.0,7.9,8.7,299.8,1250000000000000.0,1970000000000000.0,329000000000000.0,474000000000000.0,2170000000000000.0,329.1,348.5,13.1,15.8,3520000000000000.0,5680000000000000.0,2490000000000000.0,4190000000000000.0,96.6,97.5,289.0,300.0
01P02GE186,General Electric Company,CF6-80C2B1F,LEC,TF,5.1,30.55,254.26,2.416549056,2.056622833,0.644598361,0.19527475,832.301491,43.21,13.65,17.5,34.92245132,18.27513659,1.299565085,1.230754203,34.92245132,236000000000000.0,239000000000000.0,39600000000000.0,65400000000000.0,247000000000000.0,40.69772192,23.39452846,1.935545277,2.15154642,600000000000000.0,925000000000000.0,248000000000000.0,599000000000000.0,97.63,97.77,284.8,290.6
01P03GE187,General Electric Company,CF6-80C2B5F,LEC,TF,5.1,32.04,267.03,2.585569667,2.094119222,0.677110722,0.200823778,860.80933,43.21,13.65,17.5,38.5816496,22.55681641,1.312637012,1.201699495,38.5816496,216000000000000.0,243000000000000.0,42100000000000.0,60900000000000.0,246000000000000.0,44.48376945,28.01828376,1.968563368,2.06043415,513000000000000.0,836000000000000.0,269000000000000.0,534000000000000.0,97.63,97.77,284.8,290.6
01P02GE188,General Electric Company,CF6-80C2B6F,LEC,TF,5.1,32.04,267.03,2.585592333,2.094118472,0.677131444,0.200827056,860.8202697,43.21,13.65,17.5,38.58177921,22.55501662,1.31264469,1.20168799,38.58177921,216000000000000.0,243000000000000.0,42100000000000.0,60900000000000.0,246000000000000.0,44.48391804,28.01637997,1.968580723,2.060397325,513000000000000.0,836000000000000.0,269000000000000.0,534000000000000.0,97.63,97.77,284.8,290.6
01P05GE189,General Electric Company,CF34-3B/-3B1,SAC,TF,6.25,19.20807888,41.01260329,0.40358167,0.332816681,0.121465349,0.047661449,164.3857764,43.140322,13.7275,17.225,208.6197238,72.4460091,0.505489429,1.834718583,208.6197238,1710000000000000.0,1050000000000000.0,37900000000000.0,207000000000000.0,1710000000000000.0,255.6291683,93.99843984,1.081908576,4.236916916,5780000000000000.0,4400000000000000.0,475000000000000.0,3140000000000000.0,100.8,101.7,280.3,284.1
01P08GE190,General Electric Company,CF34-8C5,LEC,TF,5.13,23.9452234,59.42824078,0.645232041,0.527635711,0.179577847,0.0626164,237.5279263,43.18921646,13.67166667,17.51666667,26.98715841,3.560443994,0.967500741,1.460137154,26.98715841,276000000000000.0,66000000000000.0,1830000000000.0,2310000000000.0,276000000000000.0,33.5552745,4.489287035,1.086329002,1.692453478,955000000000000.0,237000000000000.0,3210000000000.0,5500000000000.0,98.1,98.6,290.7,296.3
01P08GE191,General Electric Company,CF34-8C5A1,LEC,TF,5.13,24.33879608,60.62926062,0.661969243,0.540531613,0.182841734,0.063299576,241.7822352,43.18921646,13.67166667,17.51666667,33.15478659,4.447782362,1.016245077,1.362597029,33.15478659,313000000000000.0,80900000000000.0,1850000000000.0,2070000000000.0,313000000000000.0,40.97218871,5.616750465,1.139003777,1.576983878,1060000000000000.0,292000000000000.0,3240000000000.0,4740000000000.0,98.1,98.6,290.7,296.3
